row_id,n_tokens,suffix3,label,CharBiRNN__seed42,CharBiRNN__seed7,CharBiRNN__seed123,CharBiRNN__seed2024,CharBiRNN__seed777,CharBiLSTM__seed42,CharBiLSTM__seed7,CharBiLSTM__seed123,CharBiLSTM__seed2024,CharBiLSTM__seed777,CharBiGRU__seed42,CharBiGRU__seed7,CharBiGRU__seed123,CharBiGRU__seed2024,CharBiGRU__seed777,CharTransformer__seed42,CharTransformer__seed7,CharTransformer__seed123,CharTransformer__seed2024,CharTransformer__seed777,WordBiRNN__seed42,WordBiRNN__seed7,WordBiRNN__seed123,WordBiRNN__seed2024,WordBiRNN__seed777,WordBiLSTM__seed42,WordBiLSTM__seed7,WordBiLSTM__seed123,WordBiLSTM__seed2024,WordBiLSTM__seed777,WordBiGRU__seed42,WordBiGRU__seed7,WordBiGRU__seed123,WordBiGRU__seed2024,WordBiGRU__seed777,WordTransformer__seed42,WordTransformer__seed7,WordTransformer__seed123,WordTransformer__seed2024,WordTransformer__seed777
62,4,iri,0,0.000292,0.000697,0.000537,0.000755,0.00027,0.001245,0.001464,0.000571,0.001242,0.00248,0.000205,0.000588,0.000467,0.000934,0.000403,0.000769,0.000618,0.000552,0.000442,0.000551,0.000654,0.000309,0.000624,0.000954,0.000288,0.000706,8.4e-05,0.001529,0.000165,0.000173,0.000423,0.000179,0.000305,0.000132,0.000194,0.001339,0.000924,0.001157,0.000828,0.001206
63,2,nny,0,0.010438,0.593117,0.0561,0.028071,0.194198,0.01151,0.06564,0.044043,0.001302,0.041895,0.091741,0.083847,0.031211,0.017793,0.034489,0.047232,0.033704,0.094747,0.026777,0.386386,0.000328,0.000764,0.000685,0.000318,4e-05,0.0004,3.3e-05,0.00027,3e-06,1.6e-05,0.000821,0.00109,0.000941,1.5e-05,2e-06,0.001287,0.000829,0.001626,0.000868,0.001057
64,2,yyu,0,0.015009,0.004078,0.040751,0.002185,0.024908,0.079941,0.005293,0.003619,0.011387,0.038769,0.052098,0.060633,0.005224,0.030275,0.082231,0.000173,0.000855,0.000386,0.000585,0.00111,3.8e-05,0.001325,5.4e-05,4.4e-05,0.000279,2e-06,8.7e-05,2.7e-05,5.7e-05,1e-05,8.7e-05,0.000417,7.3e-05,2e-06,5.3e-05,0.001363,0.000855,0.001336,0.00088,0.001155
65,1,mah,1,0.997209,0.99592,0.992854,0.999293,0.998838,0.994569,0.997187,0.998454,0.993557,0.985605,0.992686,0.999177,0.9959,0.992939,0.997397,0.996469,0.997299,0.99298,0.998756,0.995463,0.993464,0.999964,0.984461,0.998918,0.999419,0.992487,0.998711,0.996378,0.988425,0.992768,0.997209,0.999655,0.991457,0.998373,0.999348,0.997331,0.998688,0.998384,0.998397,0.974585
66,3,ono,0,0.007795,0.014692,0.012482,0.000943,0.000782,0.004065,0.000909,0.00137,0.000722,0.020371,0.002683,0.004296,0.000331,0.005932,0.00482,0.211554,0.009592,0.008097,0.003345,0.004229,2.3e-05,2.2e-05,6.8e-05,0.000234,0.000189,0.0001,9.8e-05,0.000162,4.2e-05,2.3e-05,0.000778,0.000155,4.5e-05,1e-06,0.0,0.002108,0.001497,0.002713,0.001373,0.006514
67,3,lta,1,0.985432,0.974405,0.970524,0.988912,0.992551,0.986408,0.996103,0.999007,0.999092,0.965774,0.976846,0.99721,0.997781,0.703198,0.9947,0.998592,0.998156,0.997958,0.999367,0.997446,0.999728,0.999753,0.998434,0.999748,0.998715,0.999575,0.999378,0.998845,0.999437,0.999052,0.999643,0.999714,0.999771,0.999943,0.999783,0.9974,0.997826,0.99689,0.997631,0.996522
68,2,rum,1,0.999989,0.999939,0.999863,0.999698,0.999988,0.999802,0.999818,0.999866,0.998977,0.999621,0.999776,0.999958,0.999633,0.99931,0.999665,0.999803,0.999708,0.999539,0.99974,0.999662,0.99978,0.999956,0.998988,0.999756,0.999182,0.999662,0.999766,0.999658,0.999725,0.998972,0.999566,0.999788,0.999724,0.999947,0.999664,0.997941,0.998286,0.997737,0.998235,0.997821
69,3,tra,0,0.00029,0.000175,0.000211,2.6e-05,7.6e-05,1.9e-05,4e-05,1.2e-05,4.8e-05,7.2e-05,0.000197,0.000645,0.001064,2.2e-05,9.7e-05,0.000226,0.000198,0.000255,0.000377,0.000193,0.000167,1.8e-05,0.000353,2.2e-05,0.000321,7e-06,1.4e-05,9e-05,1.2e-05,4.5e-05,5e-05,5.8e-05,0.00019,0.0,3.4e-05,0.001447,0.000994,0.001215,0.000851,0.001203
70,3,wan,0,7.3e-05,0.000212,0.000465,0.000298,0.0032,0.000275,0.000226,3e-05,1.7e-05,0.003218,0.000752,0.000979,0.00085,0.003603,0.001125,0.000611,0.000296,0.000293,0.001024,0.00077,0.014306,0.005701,0.019824,0.014881,0.021323,0.005469,0.00483,0.004729,0.021056,0.028862,0.004297,0.000932,0.005888,0.001948,0.007209,0.003112,0.003672,0.008081,0.021252,0.006129
71,2,udi,0,0.001211,0.002644,0.004656,0.002167,0.000786,0.001747,0.003005,0.000382,0.000208,0.000847,0.001938,0.005303,0.000652,0.002588,0.001252,0.000146,0.000234,0.000219,0.000307,0.00061,0.000408,1.3e-05,0.00028,0.00015,0.000556,0.000172,2.1e-05,1.7e-05,0.00027,0.000324,0.000285,9.9e-05,4.6e-05,6.1e-05,6.7e-05,0.001231,0.000866,0.001438,0.000898,0.001071
72,3,ina,1,0.999482,0.999858,0.997832,0.999951,0.999847,0.998956,0.999247,0.999579,0.999743,0.999707,0.999811,0.998199,0.99996,0.999878,0.999888,0.999685,0.999433,0.999068,0.999481,0.999084,0.999984,0.99997,0.999859,0.999845,0.999878,0.999996,0.999999,1.0,0.999992,0.999994,0.999992,0.999999,0.999999,0.999997,0.999999,0.998741,0.998919,0.99827,0.998894,0.998966
73,2,rdi,0,0.005822,0.002716,0.011465,0.009739,0.005884,0.001871,0.006068,0.000472,0.002246,0.002997,0.001973,0.024415,0.00153,0.043379,0.009075,0.000276,0.000289,0.000222,0.000312,0.000303,0.005907,0.003201,0.021391,0.01003,0.029625,0.017693,0.022084,0.013898,0.003876,0.018024,0.01725,0.008851,0.00767,0.002367,0.043141,0.004055,0.013898,0.006661,0.024558,0.006887
74,2,aya,0,0.002496,0.013431,0.00115,0.002249,0.000529,0.000521,0.000148,0.000303,0.001033,0.000213,0.000649,0.005245,0.000348,0.000613,0.001556,0.000156,0.000279,0.00028,0.000354,0.000347,0.00031,0.002373,0.001197,0.003356,0.003169,0.00074,0.001137,0.002467,0.000785,0.003819,0.002422,0.000979,0.001638,0.00025,0.000812,0.002298,0.001421,0.002936,0.001474,0.005285
75,2,ndi,0,0.000628,0.001206,0.011451,0.003677,0.006577,0.001613,0.00207,0.004888,0.000352,0.003036,0.001658,0.003356,0.001296,0.004375,0.00191,0.000492,0.000353,0.001009,0.000347,0.000773,0.080384,0.001506,0.00354,0.002898,0.116502,0.081571,0.020127,0.001107,0.019268,0.057516,0.01332,0.206167,0.001371,0.001414,0.124839,0.035208,0.002364,0.171959,0.247415,0.017702
76,3,wan,0,0.001158,0.005837,0.00244,0.002388,0.009559,0.000235,0.000996,0.000191,2.8e-05,0.002616,0.020564,0.001232,0.000166,0.0055,0.003058,0.000159,0.000212,0.000253,0.000592,0.000499,0.028604,0.001016,0.008487,0.014278,0.00217,0.004738,0.001118,0.007688,0.001909,0.008852,0.003928,0.000488,0.008086,0.000133,0.000493,0.006024,0.001944,0.014128,0.002749,0.018828
77,3,tra,0,0.00031,0.000502,0.0005,0.000113,0.000474,9.5e-05,0.000136,0.000275,0.000673,0.000177,0.000398,0.000872,0.000606,4.6e-05,0.000849,0.000146,0.000202,0.000216,0.000307,0.000256,0.002283,0.001871,0.002483,0.000437,0.001056,0.000146,0.000279,0.000194,0.003565,0.000641,0.003012,0.000792,0.00042,0.007222,0.001392,0.002866,0.001524,0.002842,0.001434,0.00558
78,1,dah,1,0.995942,0.979051,0.996689,0.998587,0.999289,0.988346,0.989202,0.979294,0.992309,0.984715,0.980676,0.982976,0.991721,0.992232,0.995777,0.999019,0.99808,0.998048,0.997222,0.997806,0.814557,0.911222,0.905234,0.948661,0.12798,0.92411,0.651528,0.805091,0.936226,0.648955,0.820504,0.628573,0.842649,0.918307,0.261562,0.998119,0.998849,0.998316,0.983833,0.943828
79,2,man,0,0.000448,0.000683,0.000427,0.001375,0.005815,0.00023,0.007752,0.000479,0.000173,0.005781,0.009383,0.009318,0.000958,0.002151,0.000711,0.000507,0.000649,0.000483,0.000294,0.000501,0.00437,0.000196,0.000754,0.000266,0.00155,0.000208,0.00012,0.000414,2.8e-05,0.001545,0.000534,0.001482,0.000629,7e-05,0.001456,0.001318,0.000999,0.001573,0.000894,0.001058
80,2,mat,0,7.7e-05,0.00087,0.000422,0.000145,0.000764,0.000662,0.001336,0.000319,0.001073,0.003407,0.002495,0.000889,0.000702,0.00063,0.002107,0.000282,0.00085,0.000377,0.000482,0.000375,0.009789,0.015326,0.015911,0.017054,0.008937,0.026112,0.069241,0.010139,0.030223,0.057759,0.044383,0.046718,0.010276,0.006555,0.013699,0.005875,0.005999,0.007573,0.006468,0.057099
81,2,dri,0,0.002595,0.008449,0.006159,0.005458,0.013931,0.002614,0.001797,0.002193,0.000354,0.003158,0.000587,0.003814,0.003912,0.002136,0.004423,0.000751,0.000403,0.000763,0.001088,0.000938,0.021647,0.000357,0.00253,0.004896,0.001385,0.00229,0.001216,0.000996,0.001526,0.003829,0.043686,0.001083,0.00252,2.8e-05,0.009284,0.001384,0.001753,0.005075,0.001253,0.002178
82,1,jri,0,0.000242,0.000814,0.107684,0.004267,0.020703,0.014917,0.050229,0.005675,0.041764,0.014671,0.015252,0.01199,0.006055,0.027968,0.038899,0.003006,0.000715,0.000361,0.002141,0.010519,0.254605,0.002023,0.084143,0.000777,0.000239,0.009934,0.021888,0.034793,0.000516,0.001461,0.065924,0.023988,0.0418,0.000831,2.8e-05,0.001283,0.000819,0.001642,0.000855,0.00123
83,4,awi,0,0.001201,0.002172,0.005778,0.004467,0.001047,0.001214,0.000828,0.000258,0.000919,0.001524,0.000558,0.000601,0.000146,0.00281,0.001621,0.000405,0.000641,0.000523,0.000434,0.00069,0.002038,0.001812,0.001305,0.002242,0.000913,7.5e-05,1.5e-05,0.00023,1.9e-05,0.001047,0.000288,4.9e-05,0.000782,0.0,2.3e-05,0.001816,0.001206,0.003081,0.00143,0.003775
84,2,ska,1,0.999234,0.997561,0.988775,0.996381,0.993164,0.999259,0.998703,0.99892,0.998673,0.999236,0.998694,0.999408,0.999857,0.996834,0.999744,0.99829,0.99913,0.998799,0.99932,0.998727,0.999615,0.999967,0.999648,0.999861,0.999871,0.999977,0.999948,0.999993,0.999983,0.999933,0.999947,0.999891,0.999966,0.999996,0.999998,0.998372,0.998974,0.998363,0.998831,0.998992
85,1,ndo,0,0.001493,0.006775,0.000499,0.004495,0.001232,0.003956,0.004521,0.001605,0.00148,0.002652,0.000916,0.00354,0.002121,0.001471,0.002297,0.000334,0.002188,0.002138,0.00051,0.000581,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
86,2,ika,0,0.630498,0.778854,0.54705,0.917188,0.534266,0.909685,0.913804,0.314031,0.940315,0.950652,0.927282,0.846454,0.845729,0.865331,0.36518,0.314392,0.905941,0.842177,0.761688,0.76366,0.098055,0.004477,0.478144,0.640475,0.786794,0.576937,0.44738,0.683312,0.246542,0.26448,0.179105,0.283944,0.421416,0.297629,0.347999,0.934621,0.011865,0.986615,0.852084,0.799901
87,3,a p,1,0.991207,0.951943,0.867222,0.963037,0.918212,0.933069,0.845313,0.993757,0.993873,0.982704,0.877337,0.82743,0.922351,0.72895,0.976587,0.998895,0.99928,0.996475,0.999414,0.997945,0.999735,0.999941,0.998707,0.99991,0.999324,0.999846,0.999954,0.999898,0.999268,0.995984,0.999748,0.999869,0.99987,0.999997,0.999712,0.997684,0.998578,0.997253,0.997546,0.997737
88,2,ane,1,0.91814,0.904336,0.974404,0.996718,0.950006,0.962398,0.885317,0.164869,0.518447,0.874406,0.838311,0.348391,0.157694,0.455717,0.881031,0.972026,0.964386,0.948083,0.994693,0.98783,0.91342,0.624126,0.953429,0.942401,0.945921,0.879879,0.987022,0.974249,0.604918,0.882472,0.940356,0.88354,0.922846,0.487211,0.972219,0.953533,0.663348,0.989069,0.844339,0.933902
89,3,tri,1,0.997055,0.996128,0.995298,0.999198,0.9985,0.993838,0.982086,0.995771,0.984732,0.990309,0.997665,0.992116,0.997401,0.989521,0.997688,0.999246,0.999449,0.99913,0.998638,0.998979,0.999845,0.999575,0.999542,0.999208,0.999309,0.999749,0.993911,0.99902,0.999411,0.999911,0.999833,0.997268,0.999278,0.999948,0.999342,0.998536,0.998927,0.998341,0.998742,0.998873
90,1,iah,1,0.997155,0.999415,0.99797,0.999046,0.995991,0.991635,0.994428,0.99676,0.996418,0.995145,0.990669,0.992164,0.995444,0.994138,0.997171,0.999272,0.999071,0.998346,0.999447,0.999051,0.99789,0.997451,0.998393,0.999005,0.999671,0.993236,0.991314,0.998308,0.999364,0.998926,0.936576,0.995114,0.996993,0.999678,0.999703,0.99839,0.998816,0.998599,0.998848,0.998986
91,2,lia,1,0.999109,0.998203,0.998336,0.998374,0.998679,0.997629,0.997903,0.999868,0.998047,0.998741,0.998925,0.99927,0.99995,0.999662,0.999685,0.9997,0.999097,0.999519,0.999435,0.999592,0.991574,0.997908,0.990536,0.987899,0.995725,0.98694,0.989001,0.990828,0.997677,0.9908,0.998524,0.990163,0.995093,0.992779,0.993849,0.995266,0.998155,0.997425,0.995734,0.994818
92,3,srg,1,0.999774,0.999396,0.991708,0.999383,0.999474,0.999033,0.999063,0.999767,0.998654,0.999614,0.999291,0.999616,0.99944,0.999771,0.999009,0.999743,0.999552,0.999471,0.999542,0.999521,0.999891,0.99997,0.999788,0.997548,0.999141,0.999889,0.999914,0.999972,0.999974,0.990178,0.999989,0.999993,0.999986,0.999993,0.99999,0.998459,0.99891,0.997876,0.998883,0.998747
93,3,ziz,0,0.000404,0.000544,0.007977,0.002393,0.002559,0.001941,0.001953,0.000163,0.000422,0.001322,0.000892,0.000422,0.002676,0.000831,0.005476,0.00036,0.000302,0.000495,0.000622,0.000586,2.7e-05,3.1e-05,0.000111,8.5e-05,9.5e-05,1.4e-05,8.8e-05,0.000226,7e-06,0.000128,1.2e-05,8.8e-05,1.2e-05,1e-06,1.8e-05,0.001626,0.001331,0.001201,0.000912,0.001247
94,2,jri,0,0.000358,0.000956,0.010638,0.000163,0.004676,0.002905,0.001734,0.000437,0.002206,0.004746,0.002842,0.00391,0.000616,0.002781,0.003146,0.000745,0.000266,0.000586,0.000749,0.000881,0.000234,0.000146,0.000152,0.0003,0.000203,0.000198,0.003907,0.000489,0.000275,0.000991,0.000104,0.001455,0.000455,0.000312,8.1e-05,0.001409,0.000835,0.001475,0.000883,0.001254
95,3,ari,1,0.9997,0.998878,0.998134,0.999773,0.99912,0.999011,0.999289,0.999297,0.999463,0.999874,0.998861,0.999453,0.999361,0.999757,0.999018,0.999701,0.999553,0.99952,0.999674,0.999502,0.999913,0.99993,0.999945,0.999802,0.999653,0.999744,0.999881,0.999726,0.99991,0.999462,0.999897,0.999953,0.999956,0.999984,0.999958,0.998674,0.999002,0.99832,0.99887,0.9989
96,2,tra,0,0.001414,0.000216,0.000545,7e-06,0.000513,7.2e-05,0.000189,0.000167,0.002386,0.000193,0.000408,0.001498,0.00277,7.7e-05,0.000878,0.000179,0.000288,0.000326,0.000285,0.000276,0.001288,0.00019,0.012663,0.003306,0.001308,0.002191,0.001042,0.005239,0.003101,0.000229,0.00402,0.000341,0.006245,0.000358,0.000207,0.004444,0.002346,0.007025,0.003181,0.031013
97,2,wam,0,0.002366,0.000131,0.001325,0.00045,0.000287,0.001012,0.002702,0.001264,0.002038,0.004318,0.005283,0.001658,0.004473,0.001135,0.001859,0.009253,0.003836,0.001166,0.000892,0.003009,0.004773,0.006317,0.015226,0.080367,0.023807,0.035331,0.043559,0.015681,0.023701,0.042664,0.040583,0.020636,0.011877,0.003959,0.022345,0.005384,0.002406,0.007772,0.00452,0.008756
98,4,ina,0,0.745736,0.009455,0.079065,0.001325,0.00374,0.001302,0.000701,0.001652,0.01303,0.007469,0.004524,0.010588,0.01147,0.002501,0.011136,0.000273,0.000633,0.000911,0.001343,0.001161,0.000166,7.7e-05,0.00062,0.001146,0.001134,0.000197,0.000331,1.4e-05,1.5e-05,7.6e-05,5.7e-05,6e-05,1.9e-05,1e-06,7.1e-05,0.001758,0.00114,0.002282,0.002037,0.003897
99,2,lah,0,0.014044,0.018406,0.024139,0.034031,0.009738,0.00368,0.088925,0.070285,0.002847,0.040974,0.021679,0.018602,0.0944,0.017689,0.238495,0.00322,0.04891,0.002075,0.001785,0.004113,0.587976,0.542792,0.566909,0.634653,0.620387,0.605326,0.604396,0.602184,0.633924,0.612521,0.634842,0.593309,0.602124,0.601285,0.622389,0.549982,0.556574,0.573195,0.51686,0.600849
100,2,tfi,0,0.002473,0.006818,0.006145,0.008479,0.016208,0.008954,0.005222,0.000729,0.002187,0.011967,0.003838,0.009829,0.001873,0.047236,0.011889,0.001515,0.001846,0.001643,0.00167,0.002685,0.000357,4.8e-05,0.000324,0.000643,0.000482,0.002791,0.006636,0.005499,0.003882,0.000528,0.00091,0.000624,0.012028,0.001461,0.000171,0.001692,0.000993,0.00129,0.001254,0.001102
101,2,suf,0,0.000709,0.001091,0.020137,0.000564,0.005644,0.001368,0.004968,0.002681,0.000529,0.003446,0.003627,0.005355,0.003162,0.003368,0.003134,0.000156,0.000447,0.000272,0.000606,0.001209,0.000103,0.005408,0.002462,0.133182,0.002711,0.002217,0.00585,0.040837,0.018723,0.030665,6.9e-05,0.008847,0.040976,0.00548,0.0033,0.002254,0.001089,0.001529,0.913974,0.001275
102,3,the,1,0.999255,0.995312,0.996161,0.999793,0.9997,0.999404,0.99966,0.998344,0.998034,0.998672,0.999081,0.99891,0.998435,0.997109,0.997865,0.999721,0.998745,0.999461,0.999366,0.998852,0.999967,0.999922,0.999838,0.999758,0.995388,0.999599,0.999818,0.999978,0.999943,0.999884,0.999976,0.999932,0.99967,0.999998,0.999997,0.998552,0.998904,0.998229,0.998836,0.99835
103,3,i n,1,0.999875,0.999254,0.998073,0.99979,0.999929,0.999282,0.9998,0.998696,0.992632,0.999672,0.99927,0.999136,0.997507,0.998894,0.999251,0.999633,0.999325,0.999097,0.999416,0.999178,0.99806,0.989977,0.995322,0.997903,0.998845,0.99402,0.996266,0.99635,0.999399,0.990961,0.997874,0.994598,0.99125,0.997677,0.995943,0.997492,0.998567,0.997347,0.998166,0.997451
104,3,man,0,6.4e-05,0.000164,0.000375,0.000205,0.00027,0.000197,0.001666,9.9e-05,8.3e-05,0.000925,0.000449,0.001431,0.000417,0.000859,0.000709,0.000383,0.000385,0.000308,0.000335,0.000573,1.5e-05,1.1e-05,0.000152,3.6e-05,6.6e-05,2e-06,4.4e-05,0.000102,6e-06,2.3e-05,2.6e-05,8e-06,6e-06,0.0,4e-06,0.001079,0.000851,0.001311,0.000864,0.001074
105,2,sih,1,0.995295,0.995411,0.990458,0.99945,0.997633,0.999121,0.999618,0.999648,0.998431,0.998504,0.999684,0.999503,0.999628,0.999373,0.999597,0.99965,0.999616,0.999409,0.999594,0.999515,0.999823,0.999933,0.999974,0.99995,0.999792,0.999912,0.999884,0.999975,0.999992,0.999763,0.999914,0.999947,0.999968,0.999991,0.99993,0.998496,0.998983,0.998234,0.998711,0.998764
106,2,wan,0,0.000694,0.001071,0.002744,0.000386,0.001855,0.000105,0.000758,0.000256,1e-05,0.000512,0.001268,0.001071,0.000116,0.001341,0.00111,0.000116,0.000239,0.00032,0.000354,0.000243,4.9e-05,0.000104,7.7e-05,0.000596,0.000595,2.6e-05,0.000122,4.8e-05,0.000279,0.000725,0.000195,8.9e-05,2.7e-05,8e-06,2.7e-05,0.001277,0.000858,0.001353,0.000839,0.00104
107,3,tri,1,0.999138,0.998936,0.995245,0.99974,0.996539,0.99898,0.998219,0.998547,0.999537,0.994129,0.999605,0.997537,0.995764,0.998952,0.998751,0.999633,0.999422,0.999272,0.999501,0.999533,0.700564,0.664407,0.841452,0.729083,0.831089,0.550185,0.696722,0.802585,0.837421,0.74887,0.655979,0.514522,0.795796,0.850948,0.860153,0.614288,0.721539,0.667692,0.572022,0.709004
108,2,lah,1,0.998164,0.99817,0.997447,0.999531,0.998993,0.994681,0.992884,0.999101,0.998055,0.991031,0.99605,0.996765,0.995603,0.995733,0.987837,0.99906,0.999283,0.998167,0.99952,0.998671,0.99859,0.999905,0.999818,0.999943,0.999957,0.999706,0.999933,0.999837,0.999985,0.999866,0.999627,0.999705,0.99942,0.999983,0.999788,0.998417,0.998972,0.998385,0.998851,0.99906
109,2,ana,0,0.002625,0.002872,0.004064,0.002256,0.00577,0.000467,0.000647,0.000168,0.000383,0.001281,0.000393,0.001189,0.002497,0.000442,0.000966,0.000413,0.000763,0.001204,0.000425,0.001601,0.007012,0.006639,0.017803,0.004003,0.01122,0.010782,0.018033,0.039288,0.037674,0.04407,0.015366,0.036088,0.042933,0.014959,0.030538,0.005532,0.010727,0.009796,0.004729,0.025138
110,3,iwi,1,0.547985,0.993813,0.99185,0.999497,0.999606,0.997301,0.994734,0.991598,0.995838,0.992246,0.995543,0.995024,0.998083,0.998859,0.990866,0.999067,0.998678,0.998802,0.999326,0.998729,0.54079,0.967062,0.893414,0.618411,0.459418,0.262142,0.848086,0.816319,0.687203,0.452219,0.630144,0.754955,0.456517,0.941605,0.199884,0.854953,0.674935,0.668227,0.868527,0.89143
111,3,pea,0,0.005027,0.002382,0.008508,0.037107,0.006194,0.00182,0.003332,0.001274,0.000573,0.010243,0.042859,0.005315,0.002508,0.022697,0.004206,0.000997,0.000753,0.000815,0.000496,0.000592,0.121813,0.012651,0.166163,0.020423,0.046235,0.012797,0.047853,0.014756,0.013109,0.033281,0.019649,0.074294,0.013289,0.000853,0.009548,0.015746,0.002784,0.008409,0.002868,0.021265
112,2,ari,1,0.999702,0.996902,0.999488,0.999433,0.998945,0.999011,0.997689,0.998391,0.999298,0.999011,0.998527,0.999084,0.998528,0.997316,0.997802,0.999184,0.998592,0.998486,0.99938,0.999259,0.999757,0.999906,0.999816,0.99977,0.999913,0.998834,0.998388,0.999486,0.999455,0.995754,0.998885,0.998053,0.999391,0.999917,0.999866,0.998826,0.998884,0.998676,0.998709,0.998493
113,2,lta,0,0.019645,0.055567,0.008383,0.152271,0.006576,0.0284,0.079946,0.160133,0.301905,0.095004,0.049726,0.125584,0.044752,0.04826,0.206624,0.000633,0.01083,0.003704,0.002011,0.004169,0.587976,0.542792,0.566909,0.634653,0.620387,0.605326,0.604396,0.602184,0.633924,0.612521,0.634842,0.593309,0.602124,0.601285,0.622389,0.549982,0.556574,0.573195,0.51686,0.600849
114,2,hri,0,0.013474,0.045972,0.027236,0.175629,0.056828,0.314144,0.150072,0.203493,0.463235,0.084846,0.24846,0.036622,0.17813,0.40406,0.527469,0.017576,0.007733,0.006153,0.025314,0.013293,0.281349,0.712486,0.056258,0.941793,0.253102,0.743239,0.930947,0.569549,0.355186,0.397274,0.702241,0.819479,0.356369,0.342194,0.621558,0.989381,0.628617,0.600011,0.90398,0.937949
115,2,ari,1,0.999889,0.999888,0.999846,0.999913,0.999659,0.999144,0.999744,0.999711,0.999077,0.999825,0.999402,0.999338,0.999702,0.999051,0.999821,0.999581,0.999636,0.999346,0.999588,0.999539,0.999991,0.999992,0.999991,0.999988,0.999989,0.999999,0.999993,1.0,0.999999,0.999997,0.999984,0.999989,0.999999,1.0,1.0,0.998676,0.998804,0.998412,0.998893,0.999098
116,2,ida,1,0.999732,0.999521,0.999852,0.999787,0.999807,0.999253,0.997248,0.999773,0.998773,0.999039,0.998526,0.99956,0.999061,0.998449,0.999343,0.999587,0.999454,0.999417,0.999697,0.9996,0.999668,0.999732,0.999885,0.999767,0.999851,0.9994,0.999708,0.999983,0.99972,0.999938,0.991505,0.998662,0.99999,0.99998,0.999931,0.998556,0.998838,0.998481,0.998938,0.998705
117,4,tra,0,0.000419,0.002412,0.00069,0.001529,0.002239,3.2e-05,0.001392,0.000184,0.00022,0.000377,0.001292,0.001172,0.001072,0.000122,0.001512,0.000376,0.000453,0.001096,0.000249,0.001223,0.000356,2e-06,0.000211,0.000223,5.2e-05,5e-06,5e-06,0.000127,4e-06,2.8e-05,2.8e-05,3.9e-05,0.000557,9e-06,0.000353,0.001904,0.001365,0.001682,0.001079,0.00203
118,2,ora,0,0.003657,0.007374,0.005764,0.034401,0.004806,0.004839,0.018042,0.004009,0.019549,0.004899,0.015897,0.014377,0.003512,0.023913,0.043093,0.00328,0.004955,0.004042,0.00234,0.003392,0.000298,0.001057,0.000451,0.000866,0.002854,0.00108,0.001828,0.000686,1.8e-05,0.000559,0.010198,0.00197,0.001805,5.9e-05,0.001404,0.001767,0.001329,0.002234,0.000839,0.001258
119,2,wan,0,0.00081,0.001488,0.005955,0.000642,0.003623,0.000724,0.001219,0.001738,0.000375,0.000751,0.002821,0.001621,0.000101,0.005156,0.028258,0.00011,0.000215,0.000279,0.000348,0.000392,0.000853,0.000589,0.003778,0.005063,0.005016,0.001498,0.00071,0.009963,0.000582,0.004167,0.003102,0.000436,0.004676,0.000338,0.001623,0.001838,0.000915,0.002813,0.002251,0.001247
120,1,nto,0,0.000966,0.001343,0.001927,0.001094,0.001652,0.001814,0.002373,0.000912,0.001926,0.004523,0.001025,0.002779,0.005815,0.001218,0.004864,9.9e-05,0.000295,0.000342,0.000365,0.00049,0.035558,0.00749,0.003161,0.061417,0.075228,0.092267,0.032472,0.056977,0.522308,0.455466,0.191775,0.121818,0.055338,0.013859,0.209799,0.002247,0.000764,0.433898,0.011454,0.001342
121,2,tri,1,0.997204,0.997189,0.998092,0.999678,0.999444,0.999763,0.999838,0.999572,0.998836,0.999659,0.994692,0.998425,0.998572,0.998252,0.999608,0.999754,0.999266,0.99946,0.999397,0.999566,0.999973,0.999964,0.999944,0.996901,0.99995,0.999922,0.999791,0.999983,0.999949,0.999828,0.999862,0.999927,0.999769,0.999907,0.999885,0.998629,0.998949,0.998182,0.998946,0.999043
122,2,ari,1,0.999588,0.999724,0.999671,0.999742,0.999816,0.998067,0.997072,0.998767,0.99778,0.998879,0.996973,0.997805,0.999405,0.994792,0.995453,0.99884,0.998662,0.997968,0.998074,0.999015,0.99945,0.999848,0.999691,0.999825,0.999314,0.999825,0.999486,0.999907,0.999501,0.999653,0.998764,0.999262,0.999719,0.999622,0.999856,0.998503,0.998695,0.998488,0.998824,0.998974
